temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,total_cloud_cover_sfc,high_cloud_cover_high_cld_lay,medium_cloud_cover_mid_cld_lay,low_cloud_cover_low_cld_lay,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,wind_direction_10_m_above_gnd,wind_speed_80_m_above_gnd,wind_direction_80_m_above_gnd,wind_speed_900_mb,wind_direction_900_mb,wind_gust_10_m_above_gnd,angle_of_incidence,zenith,azimuth,generated_power_kw,location,latitude,longitude
17.36,29,1020.7,0.0,0.0,0.0,0,0,0,718.23,11.73,342.12,12.07,342.65,11.18,345.07,14.04,15.495919,46.348029,201.5673,2719.7232,"Kavaratti, Laccadives",10.4065,72.7873
17.94,29,1019.7,0.0,0.0,0.0,0,0,0,744.04,12.88,333.43,12.88,333.43,11.92,334.98,15.12,30.439986,52.136821,219.84131,2363.8079,"Sagar, Madhya Pradesh",23.9797,78.6412
17.96,30,1019.2,0.0,0.0,0.6,2,0,0,713.78,13.89,328.78,13.58,327.99,12.9,329.86,16.92,45.392663,60.470557,234.84776,1622.7733,"Khinjan, Wilayat-e Baghlan",35.5777,68.9871
17.8,31,1018.9,0.0,0.0,0.0,0,0,0,630.12,15.19,323.67,15.19,323.67,14.19,324.29,18.0,60.337709,70.375157,247.23097,919.99007,"Nierong, Hebei",32.4706,92.5689
17.09,34,1019.3,0.0,0.0,0.0,0,0,0,504.63,17.21,322.65,18.22,322.22,16.49,323.88,19.08,75.283394,81.159916,257.97696,170.47789,"Bangaon, Bihar",25.8193,86.5018
15.59,35,1019.4,0.0,0.0,1.5,5,0,0,341.76,18.29,323.81,20.3,322.93,17.71,322.43,19.44,84.6828,88.105037,264.37342,0.42124183,"Maydanshakhr, Vardak",34.444,68.8969
4.0,94,1024.7,0.0,0.0,100.0,0,9,100,0.0,20.8,23.46,27.69,26.23,21.46,22.69,18.36,74.089689,80.113846,102.68037,13.023446,"Pasighat, Arunachal Pradesh",28.5046,95.3981
3.85,93,1025.2,0.0,0.0,100.0,0,36,100,2.67,21.58,27.85,28.09,30.84,22.38,27.8,33.48,59.300255,69.453003,113.38017,80.849335,"Bagalkot, Karnataka",16.1134,75.6538
4.53,88,1025.6,0.0,0.0,100.0,0,38,100,63.19,23.04,28.97,27.6,30.58,23.36,28.54,27.72,44.354955,59.588202,125.90238,149.22339,"Gharghoda, Chhattisgarh",22.2118,83.3186
5.08,82,1026.1,0.0,0.0,100.0,0,100,100,145.96,23.66,33.21,28.37,35.71,24.36,34.16,26.28,29.405678,51.34329,141.13835,327.36518,"Lumaka, Tibet Autonomous Region",33.2036,80.9889
7.03,71,1024.8,0.0,0.0,100.0,0,0,100,369.35,25.13,38.02,28.17,38.77,25.13,38.02,26.64,14.481273,45.716728,159.70794,716.79222,"Trincomalee, Eastern Province",8.6559,81.9223
8.44,63,1024.1,0.0,0.0,48.0,0,0,48,595.41,21.71,40.29,23.23,40.6,21.44,40.91,24.84,4.1442438,43.774188,180.80928,343.72481,"Malkangiri, Chhattisgarh",18.1178,81.805
-4.84,87,1029.0,0.0,0.0,0.0,0,0,0,0.0,7.92,360.0,18.72,22.62,8.65,357.61,19.08,74.173373,79.893718,102.34609,373.094,"Bikaner, Rajasthan",27.9413,73.1689
-3.96,88,1028.5,0.0,0.0,0.0,0,0,0,10.68,6.15,339.44,14.92,19.75,7.52,343.3,23.04,59.25614,69.123648,113.13866,1187.4758,"Razole, Andhra Pradesh",15.438,82.3926
-1.06,72,1028.4,0.0,0.0,0.0,0,0,0,165.54,13.72,4.51,15.75,10.54,13.8,7.5,24.12,44.310406,59.236086,125.68345,1987.7126,"Cuozheqiangma, Hebei",35.617,87.9067
0.72,59,1028.9,0.0,0.0,0.0,0,0,0,358.67,19.24,17.42,21.07,19.98,19.01,18.78,26.64,29.365277,50.96506,140.97508,2530.0079,"Thongwa, Yangon",16.5447,96.6342
2.32,52,1026.2,0.0,0.0,0.0,0,0,0,524.21,19.97,27.95,20.95,28.77,19.16,28.01,26.64,14.464402,45.319752,159.6558,2894.8564,"Achalpur, Maharashtra",21.3822,77.3473
4.23,45,1026.0,0.0,0.0,0.0,0,0,0,652.37,18.17,33.69,18.88,34.9,17.58,34.99,26.28,4.3393921,43.382265,180.91441,3056.7941,"Narharpur, Chhattisgarh",20.2586,81.857
6.04,40,1024.6,0.0,0.0,0.0,0,0,0,736.03,22.22,40.4,23.98,41.35,21.95,41.01,27.72,15.715145,45.632376,202.05396,2997.9068,"Joshimath, Uttarakhand",30.7785,80.0469
6.96,35,1022.5,0.0,0.0,0.0,0,0,0,762.73,21.76,38.96,23.0,39.92,21.25,38.81,27.0,30.626087,51.517024,220.4804,2742.1568,"Jand, Punjab",33.3215,71.6872
7.71,34,1022.6,0.0,0.0,0.0,0,0,0,732.47,21.27,33.96,22.77,34.7,21.27,33.96,26.28,45.57342,59.939252,235.53551,2261.1239,"Asarganj, Bihar",25.1164,86.7464
7.76,35,1021.6,0.0,0.0,0.0,0,0,0,646.14,21.79,30.8,23.58,31.26,21.79,30.8,24.12,60.520427,69.909604,247.92204,1191.2775,"Dirba, Punjab",30.0219,75.956
7.47,38,1021.4,0.0,0.0,0.0,0,0,0,516.2,21.37,32.62,23.36,33.69,21.37,32.62,24.12,75.434737,80.709066,258.63592,187.58972,"Ramnagar, Uttarakhand",29.5957,79.095
6.75,41,1021.6,0.0,0.0,0.0,0,0,0,347.1,19.97,33.98,22.47,35.22,19.97,33.98,23.04,85.721107,88.316702,265.63092,1.6152778,"Anshing, Maharashtra",19.9857,77.3782
-4.58,95,1024.9,0.0,0.0,2.0,0,0,2,0.0,4.9,233.97,4.21,70.02,6.03,252.65,11.16,84.830322,87.524819,94.837679,4.1297112,"Nilakottai, Tamil Nadu",10.2792,77.8566
-4.35,94,1024.9,0.0,0.0,100.0,0,0,100,0.0,4.39,214.99,3.98,84.81,4.68,247.38,10.8,74.133099,79.580745,102.09574,359.65066,"Maqian, Tibet Autonomous Region",32.5428,89.7505
-2.81,82,1025.0,0.0,0.0,100.0,0,0,100,9.79,1.94,201.8,1.48,104.04,1.94,248.2,10.44,59.212658,68.793548,112.89653,928.4873,"Sarangarh, Chhattisgarh",21.5435,83.3278
2.62,60,1023.3,0.0,0.0,100.0,0,0,100,141.51,0.8,153.43,2.62,105.95,0.51,225.0,10.08,44.267714,58.883325,125.46353,1368.7558,"Moradabad, Uttar Pradesh",28.7915,78.7098
2.91,53,1022.3,0.0,0.0,0.0,0,0,0,358.67,10.51,51.95,11.09,54.25,10.8,53.13,14.4,29.328928,50.58616,140.81096,1027.2717,"Bhaisa, Telangana",19.2364,77.882
3.49,46,1020.3,0.0,0.0,0.0,0,0,0,527.77,16.78,35.39,17.08,34.7,16.99,36.38,19.44,14.458547,44.9221,159.60418,1031.5255,"Mawlaik, Sagain",23.7971,94.3531
4.71,45,1018.7,0.0,0.0,0.0,0,0,0,658.6,18.04,28.61,17.73,29.17,17.41,29.74,20.16,4.5854296,42.992496,180.98819,1008.4002,"Sibi, Balochistan",29.5286,68.4391
6.17,47,1018.6,0.0,0.0,10.0,0,0,10,648.81,15.27,8.13,15.27,8.13,14.26,10.18,17.64,15.841155,45.275095,202.30412,1991.6894,"Hosakote, Karnataka",14.2788,76.945
6.73,45,1018.6,0.0,0.0,10.0,0,0,10,678.18,15.27,8.13,15.04,11.04,14.33,11.59,17.28,30.727565,51.208576,220.80628,1378.1712,"Port Blair, Andaman and Nicobar Islands",10.7834,95.1611
6.86,43,1017.3,0.0,0.0,20.0,0,0,20,705.77,15.63,7.94,15.68,9.25,14.62,9.93,18.72,45.669323,59.675349,235.88409,498.44188,"Jharsuguda, Odisha",21.9495,84.0094
6.36,44,1016.9,0.0,0.0,58.0,0,58,10,511.75,14.51,7.13,14.56,8.53,13.8,7.5,18.72,60.61562,69.678393,248.27084,100.45392,"Dibrugarh, Assam",27.3482,95.0054
6.36,43,1016.9,0.0,0.0,75.0,0,75,10,381.81,14.11,5.86,13.8,7.5,13.08,7.91,22.32,75.602098,80.550851,259.02835,12.821569,"Yeyik, Xinjiang Uygur Zizhiqu",35.8904,84.3477
-2.7,87,1020.3,0.0,0.0,0.0,0,0,0,0.0,9.03,184.57,12.92,167.12,9.72,180.0,8.28,85.277651,87.577975,94.258196,2.1010436,"Shwebo, Sagain",22.936,95.9061
-2.84,87,1019.4,0.0,0.0,0.0,0,0,0,0.0,9.37,182.2,13.63,167.8,10.8,180.0,8.64,74.092551,79.266818,101.84525,341.86061,"Skardu, Gilgit-Baltistan",35.2571,75.2565
-2.17,83,1020.5,0.0,0.0,0.0,0,0,0,14.24,10.14,186.12,15.68,170.75,11.17,181.85,11.16,59.1699,68.462843,112.65377,1201.3055,"Padra, Gujarat",22.1208,73.0315
2.06,63,1019.6,0.0,0.0,0.0,0,0,0,173.55,10.54,172.15,12.57,166.76,11.01,168.69,7.92,44.226978,58.530062,125.24258,1957.4223,"Srivardhan, Maharashtra",17.6762,70.642
5.05,51,1017.7,0.0,0.0,0.0,0,0,0,366.68,11.17,159.23,12.1,157.25,11.3,157.52,6.48,29.408181,50.258246,140.51458,2528.7962,"Pabbi, Khyber Pakhtunkhwa",34.0831,71.7792
6.77,44,1016.7,0.0,0.0,0.0,0,0,0,534.0,12.3,159.44,12.77,158.5,12.43,157.89,9.72,14.217778,44.447837,159.88841,2848.1827,"Nailung, Tibet Autonomous Region",28.4994,94.0018
8.16,39,1016.7,0.0,0.0,0.0,0,0,0,663.94,14.24,163.86,15.38,163.69,14.35,162.47,10.8,4.8005218,42.597579,181.13366,2952.9333,"Hinjilikatu, Odisha",19.4972,84.807
8.53,33,1016.6,0.0,0.0,0.0,0,0,0,746.71,7.42,157.17,8.43,160.02,7.75,158.2,9.0,15.977612,44.918336,202.55876,2915.0436,"Morrelgonj, Khulna",22.4737,89.6262
9.29,33,1015.8,0.0,0.0,0.0,0,0,0,771.63,11.73,162.12,12.76,163.61,12.52,161.57,11.88,30.834489,50.901216,221.13622,2651.5866,"Habiganj, Sylhet",24.3722,91.4488
9.87,32,1015.5,0.0,0.0,0.0,0,0,0,737.81,14.49,165.62,15.54,166.61,14.49,165.62,15.12,45.768773,59.412694,236.23563,2153.0843,"Virar, Maharashtra",19.354,72.4883
10.03,33,1014.6,0.0,0.0,0.0,0,0,0,649.7,15.82,168.18,17.16,170.34,16.17,168.44,16.92,60.71324,69.448275,248.62163,1179.0811,"Harnai, Maharashtra",17.6948,72.5001
9.79,34,1014.6,0.0,0.0,0.0,0,0,0,520.65,17.23,169.16,19.35,170.36,17.94,169.59,18.36,75.632314,80.290352,259.32746,213.97641,"Rongdoi, Tibet Autonomous Region",30.2254,92.0005
9.08,36,1015.1,0.0,0.0,0.0,0,0,0,351.55,17.23,169.16,19.42,169.32,17.3,167.99,16.2,85.944587,87.943014,266.32075,3.7451389,"Abu Road, Rajasthan",24.3394,72.7278
0.44,93,1017.9,0.0,0.0,100.0,0,100,55,0.0,29.72,168.83,41.87,168.59,31.43,170.11,42.12,74.051822,78.952091,101.59462,22.180013,"Kalmunai, Eastern Province",8.9837,86.7017
0.89,93,1017.9,0.0,0.0,100.0,0,100,100,14.24,29.53,170.88,40.07,171.21,29.83,171.67,40.32,59.127952,68.131676,112.41036,159.44572,"Teknaf, Chittagong",19.6732,90.8735
1.98,88,1017.0,0.0,0.0,100.0,0,100,100,129.94,30.5,172.54,38.49,172.48,30.45,173.21,34.56,44.188288,58.176435,125.02057,343.32086,"Navadwip, West Bengal",23.3255,88.3173
4.06,76,1017.3,0.0,0.0,85.0,0,82,85,334.64,31.37,170.75,37.88,171.25,30.96,171.3,37.08,29.26884,49.826897,140.47986,2283.5726,"Bamboo Flat, Andaman and Nicobar Islands",11.3707,91.1357
5.73,70,1015.9,0.0,0.0,12.0,0,0,12,522.43,30.19,171.77,35.23,172.37,30.14,172.45,34.92,14.480216,44.125262,159.50224,2445.9668,"Bangaon, West Bengal",23.0906,88.8435
7.7,63,1014.5,0.0,0.0,2.0,0,0,2,651.48,29.99,175.18,33.91,176.35,29.6,175.82,33.48,5.0593281,42.204987,181.24769,1415.1719,"Zangguy, Xinjiang Uygur Zizhiqu",36.0518,78.9438
10.44,50,1012.5,0.0,0.0,10.0,0,0,10,604.31,24.2,157.25,26.14,157.32,23.73,157.71,28.08,60.813193,69.21927,248.97431,95.074551,"Mandawar, Uttar Pradesh",29.5674,78.0705
10.44,48,1012.7,0.0,0.0,10.0,0,0,10,488.61,20.01,149.74,21.79,149.2,19.51,150.12,23.04,75.733306,80.08203,259.67505,144.51816,"Zhamog, Tibet Autonomous Region",29.9884,96.2981
10.23,48,1012.6,0.0,0.0,31.0,0,31,4,351.55,16.87,140.19,18.67,140.48,16.64,141.15,22.32,85.700915,87.497168,266.42173,0.68412698,"Kyaukse, Mandalay",21.7254,96.0439
1.04,91,1018.1,0.1,0.14,100.0,0,100,100,0.0,32.16,158.32,41.51,158.11,34.51,159.86,40.32,74.010996,78.636713,101.34388,13.995278,"Pokaran, Rajasthan",26.8531,71.7595
1.34,88,1018.7,0.1,0.0,100.0,0,100,100,10.68,25.94,150.95,31.75,150.82,27.7,152.1,25.2,59.086891,67.800184,112.16631,40.578889,"Veraval, Gujarat",18.3815,69.3478
2.66,81,1018.6,0.1,0.0,62.0,0,43,62,172.66,26.9,155.49,30.49,157.07,28.55,156.99,24.48,44.15173,57.822584,124.79746,82.954039,"Konarka, Odisha",16.3949,89.0458
4.1,75,1018.5,0.0,0.0,100.0,0,5,100,333.75,28.86,146.71,31.45,146.67,29.76,147.85,27.36,29.245295,49.446804,140.31278,159.23395,"Matli, Sindh",25.0534,68.593
4.97,71,1018.3,0.1,0.0,100.0,0,4,100,404.06,31.58,133.15,34.9,132.91,32.59,134.1,32.4,14.50776,43.726326,159.45179,415.38627,"Kavaratti, Laccadives",10.5846,71.533
5.14,67,1018.8,0.0,0.0,100.0,0,10,100,377.36,26.07,125.45,27.46,124.32,25.57,125.26,29.52,5.3337756,41.812435,181.36461,505.88852,"Koradih, Maharashtra",21.2622,79.1071
4.39,79,1018.9,0.4,0.0,100.0,39,100,100,201.14,16.99,126.38,19.8,126.87,17.5,126.63,19.8,16.280276,44.206649,203.0813,456.43138,"Teknaf, Chittagong",18.5833,89.7248
5.73,74,1018.4,0.4,0.0,100.0,4,100,100,235.85,14.28,123.69,15.88,122.97,14.28,123.69,19.08,31.064134,50.289989,221.80803,463.791,"Kavaratti, Laccadives",9.6586,70.0756
5.25,76,1018.3,0.3,0.0,100.0,42,100,100,261.66,15.99,125.84,18.08,125.27,16.49,126.12,20.88,45.9779,58.89129,236.94719,126.05724,"Veraval, Gujarat",17.7863,69.2347
5.57,75,1016.9,0.2,0.0,100.0,0,100,100,174.44,15.26,109.29,17.76,107.7,15.94,108.43,19.44,60.915386,68.99143,249.32873,88.117222,"Jampur, Punjab",29.7884,70.6295
6.43,70,1016.7,0.1,0.0,100.0,0,100,100,218.94,16.87,101.07,19.21,102.99,17.38,103.17,20.52,75.835652,79.874441,260.02369,2.1630428,"Mangrol, Gujarat",20.0355,68.6727
3.03,92,1015.9,0.1,0.0,100.0,0,54,100,0.0,16.2,91.27,26.37,94.7,20.88,90.99,24.84,73.970154,78.32083,101.09303,22.253985,"Aqqan, Xinjiang Uygur Zizhiqu",36.2806,82.4945
4.32,84,1015.7,0.0,0.0,100.0,0,6,100,11.57,19.24,107.42,26.42,109.92,23.14,105.33,28.44,59.046792,67.468502,111.92161,200.51778,"Cuozheqiangma, Hebei",33.9402,89.3875
4.57,79,1015.4,0.3,0.0,100.0,0,100,100,92.56,24.93,107.65,28.24,109.36,25.28,109.98,36.36,44.117378,57.468644,124.57325,384.36778,"Rajgarh, Rajasthan",28.6691,75.2903
5.63,80,1015.5,0.6,0.0,100.0,0,100,100,141.51,24.48,90.84,29.56,92.79,26.65,91.55,33.84,29.226194,49.06658,140.1446,271.08084,"Banihal, Kashmir",33.2908,74.9942
5.56,85,1014.2,0.9,0.0,100.0,0,100,100,140.62,15.29,63.43,16.42,64.0,15.46,62.24,28.08,14.546367,43.327208,159.4016,246.9109,"Kalmunai, Eastern Province",9.2039,86.3552
5.48,88,1013.8,0.6,0.0,100.0,0,100,100,195.8,13.28,40.6,13.68,35.36,12.89,35.91,30.96,5.6215541,41.420008,181.48437,307.93985,"Mandla, Madhya Pradesh",22.6294,80.5338
9.15,59,1013.8,0.0,0.0,100.0,0,100,100,317.73,16.85,70.02,18.21,71.57,16.74,71.18,23.04,16.445671,43.851973,203.34907,245.80199,"Bamboo Flat, Andaman and Nicobar Islands",11.4308,87.3273
9.01,64,1013.5,0.0,0.0,100.0,0,100,100,304.38,17.58,79.38,19.35,80.36,17.52,80.54,22.68,31.18658,49.986316,222.14966,145.8094,"Lobujya, Eastern Region",27.879,87.1581
9.54,64,1012.2,0.7,0.0,100.0,0,100,100,285.69,20.38,72.53,23.45,72.12,20.72,72.82,30.6,46.087373,58.632676,237.30693,249.51502,"Sittwe, Rakhine",19.8472,93.3452
8.1,77,1012.2,0.6,0.0,100.0,0,100,100,136.17,16.65,68.43,19.39,68.2,16.45,66.8,24.48,61.019728,68.764788,249.68476,47.087222,"Luring, Tibet Autonomous Region",32.1082,84.3359
3.35,66,1012.2,0.0,0.0,81.0,45,81,0,0.0,6.64,40.6,15.29,63.43,6.99,34.51,25.56,85.179187,86.415733,93.237215,16.812366,"Teknaf, Chittagong",19.5985,90.7783
1.63,84,1013.0,0.0,0.0,100.0,45,100,0,0.0,9.01,357.71,16.49,31.61,11.25,352.65,21.24,73.929372,78.004585,100.84208,189.80922,"Aqqan, Xinjiang Uygur Zizhiqu",36.088,81.7792
2.01,86,1013.5,0.0,0.0,0.0,0,0,0,26.7,6.57,350.54,10.23,50.71,7.56,360.0,20.88,59.007724,67.136762,111.67627,513.76958,"Bishnupur, Manipur",24.7195,93.5549
6.61,63,1011.9,0.0,0.0,0.0,0,0,0,187.79,8.56,67.75,8.4,80.13,7.24,63.43,23.76,44.085304,57.114749,124.3479,784.0065,"Marmagao, Goa",13.5801,71.1013
10.41,49,1010.2,0.0,0.0,76.0,44,76,0,371.13,18.08,54.73,19.08,54.21,17.65,50.79,29.52,29.211608,48.686354,139.97528,1027.8736,"Xagmakajor, Tibet Autonomous Region",31.5812,82.081
12.77,44,1008.7,0.0,0.0,100.0,0,100,0,474.37,18.92,68.81,19.47,70.56,17.58,67.11,28.8,14.595921,42.928029,159.35161,829.40524,"Jaleshwar, Odisha",22.0485,87.1518
14.82,39,1007.8,0.0,0.0,100.0,8,100,0,606.09,23.76,89.13,27.0,90.76,23.76,90.0,29.88,5.9208496,41.027817,181.60693,686.81278,"Trincomalee, Eastern Province",10.9558,83.2697
15.22,38,1007.7,0.0,0.0,3.0,0,3,0,735.14,19.44,90.0,20.19,93.07,18.37,92.25,24.84,16.619882,43.498202,203.62111,556.95978,"Kavaratti, Laccadives",12.2541,68.8861
14.44,41,1007.8,0.0,0.0,100.0,0,100,100,642.58,23.34,109.83,26.54,110.65,23.93,111.16,27.72,31.313918,49.684039,222.49499,174.35133,"Kotagiri, Tamil Nadu",11.4857,76.8145
13.97,47,1007.3,0.0,0.0,100.0,2,78,100,457.46,22.93,112.14,25.41,110.75,22.67,110.45,25.56,46.19998,58.375523,237.66916,34.002555,"Bamboo Flat, Andaman and Nicobar Islands",11.5728,89.973
10.54,68,1007.5,0.0,0.0,100.0,4,100,100,201.14,16.92,128.09,19.73,128.33,16.09,130.46,24.12,61.126129,68.539381,250.0423,14.595123,"Ngamring, Tibet Autonomous Region",29.3634,86.2426
10.8,70,1007.4,0.7,0.0,100.0,23,100,100,115.7,17.73,119.17,22.71,115.35,18.53,119.05,21.96,74.556682,78.349309,259.71583,9.6833722,"Deshnoke, Rajasthan",27.7934,73.2031
4.47,95,1009.5,1.6,0.0,100.0,17,100,100,0.0,11.21,47.6,15.07,49.84,11.72,47.49,18.36,73.299865,77.247524,100.99203,1.8783543,"Rampur, Uttar Pradesh",29.8057,77.409
4.7,95,1009.9,0.7,0.0,100.0,9,100,100,15.13,10.44,46.4,14.11,52.25,10.69,45.0,17.28,58.969753,66.805095,111.43029,40.961315,"Karlung, Tibet Autonomous Region",28.7586,90.4953
6.11,91,1009.6,0.4,0.0,100.0,1,65,100,140.62,10.0,59.74,10.79,64.29,9.39,57.53,16.92,44.055574,56.761029,124.1214,398.11256,"Sompeta, Andhra Pradesh",17.6286,85.7777
7.11,86,1009.7,0.4,0.0,100.0,0,100,100,198.47,8.91,75.96,9.18,78.69,8.21,74.74,14.76,29.201598,48.306257,139.80476,550.69889,"Khoshamand, Paktika",32.7881,68.1445
8.14,83,1008.0,0.2,0.0,100.0,0,100,100,147.74,8.89,68.63,9.35,74.36,8.77,70.82,14.04,14.656259,42.528909,159.30176,297.92457,"Nyaunglebin, Bago",18.1029,96.6839
8.5,82,1008.0,0.0,0.0,100.0,0,100,100,160.2,8.91,46.64,8.91,43.36,8.16,41.42,15.48,6.2301044,40.635972,181.73227,455.46878,"Trincomalee, Eastern Province",9.1685,82.08
9.1,74,1007.9,0.1,0.0,100.0,0,10,100,172.66,15.68,58.13,17.41,60.26,15.5,59.26,17.64,16.802484,43.145436,203.89737,457.49553,"Konarka, Odisha",15.9578,88.7772
10.06,66,1007.1,0.0,0.0,100.0,0,10,100,223.39,18.28,57.88,20.38,57.99,17.97,57.26,20.88,31.445999,49.383237,222.84392,393.47418,"Qimantage, Heilongjiang Sheng",36.9232,89.8378
8.99,77,1006.9,0.3,0.0,100.0,0,100,100,162.87,22.91,45.0,28.02,47.08,23.93,46.22,23.76,46.315617,58.119887,238.03375,206.87611,"Point Pedro, Northern Province",10.3433,80.8474
8.4,87,1007.3,1.5,0.0,100.0,0,100,100,109.47,19.59,20.43,22.8,21.3,19.26,20.81,25.56,61.234497,68.315246,250.4012,111.46311,"Puttalam, North Western",8.3606,79.0232
8.51,90,1006.7,1.4,0.0,100.0,8,100,100,122.82,20.27,33.41,24.99,36.21,20.67,35.07,21.96,76.150001,79.256397,261.07465,75.63092,"Malvan, Maharashtra",15.9525,72.0561
3.1,95,1011.2,0.0,0.0,100.0,24,14,100,0.0,9.18,25.56,12.6,36.87,8.85,26.57,12.96,100.07277,97.276608,83.008742,22.207222,"Balurghat, West Bengal",24.9702,88.7205
2.81,95,1010.8,0.0,0.0,100.0,94,17,100,0.0,7.52,16.7,10.99,31.61,7.29,20.22,12.96,88.610039,88.412045,90.380213,93.382289,"Cola, Tibet Autonomous Region",31.1392,92.7276
3.11,94,1011.8,0.0,0.0,100.0,100,33,100,18.69,6.88,6.01,8.43,19.98,6.57,9.46,11.52,73.848279,77.371561,100.33997,185.65667,"Hukumati Azrah, Lowgar",34.1344,69.8275
4.78,88,1011.5,0.0,0.0,100.0,17,38,100,149.52,9.11,18.43,9.83,28.44,8.7,24.44,14.4,58.932946,66.473633,111.18367,267.32485,"Alibag, Maharashtra",17.8382,70.2534
6.29,82,1010.9,0.0,0.0,100.0,2,86,100,291.92,15.48,35.54,17.61,40.86,15.63,38.45,18.0,44.028253,56.407617,123.89372,394.44308,"Vedasandur, Tamil Nadu",10.5901,77.9705
7.09,80,1010.1,0.0,0.0,100.0,0,88,100,365.79,20.3,37.07,23.05,38.66,20.52,37.87,21.96,29.196219,47.926416,139.63298,482.98405,"Narasannapeta, Andhra Pradesh",15.304,87.0423
6.76,84,1010.1,0.4,0.0,100.0,4,100,100,339.98,22.16,43.03,25.2,44.42,22.15,44.34,21.96,14.727184,42.129966,159.25198,316.56143,"Port Blair, Andaman and Nicobar Islands",8.6752,91.584
7.76,69,1008.3,0.0,0.0,100.0,0,10,100,183.34,20.67,54.93,23.86,56.07,20.77,56.31,24.12,6.5479714,40.244582,181.86032,530.11866,"Yanam, Andhra Pradesh",12.5828,86.4427
8.24,67,1007.8,0.0,0.0,100.0,0,10,100,194.91,21.97,55.01,25.76,56.98,22.27,55.54,20.52,16.993046,42.793771,204.17779,302.61083,"Hajiganj, Chittagong",23.2802,90.6983
8.57,65,1007.7,0.0,0.0,100.0,2,10,100,203.81,22.78,58.57,26.3,59.57,22.78,58.57,22.68,31.58267,49.083984,223.19635,272.24847,"Satwas, Madhya Pradesh",22.4215,76.8274
8.72,63,1006.9,0.0,0.0,85.0,27,25,85,210.04,21.26,61.7,24.8,62.32,21.26,61.7,21.6,46.434174,57.865819,238.40059,194.02072,"Bhalki, Karnataka",18.1961,77.094
9.01,61,1006.9,0.0,0.0,24.0,20,24,10,173.55,19.49,64.86,23.03,65.04,19.64,63.9,18.0,61.344737,68.092415,250.76136,91.448095,"Leh, Kashmir",33.7219,78.5091
9.05,59,1006.9,0.0,0.0,16.0,20,16,14,138.84,17.19,70.43,20.49,71.57,17.53,70.82,17.28,71.789045,75.710175,258.37896,0.0375,"Yarada, Andhra Pradesh",16.3866,84.8381
2.68,95,1008.0,1.4,0.0,100.0,0,100,100,0.0,3.55,156.04,6.95,158.75,3.71,150.95,11.16,100.14847,97.048692,82.675455,13.485484,"Ellenabad, Haryana",29.3828,74.669
2.89,96,1007.3,1.7,0.0,100.0,0,100,100,0.0,6.44,153.43,11.53,165.53,7.1,149.53,11.16,88.565662,88.097853,90.12931,135.51043,"Zangguy, Xinjiang Uygur Zizhiqu",35.9427,78.7353
3.21,95,1007.5,2.0,0.0,100.0,0,100,100,5.34,9.96,167.47,13.98,168.11,10.31,167.91,13.32,73.808113,77.055059,100.08882,225.46611,"Dagur, Qinghai Sheng",36.6551,95.9676
3.62,93,1007.8,2.2,0.0,100.0,0,100,100,39.16,11.87,165.96,15.39,169.22,12.66,165.17,14.04,58.897366,66.142506,110.93641,182.93889,"Seondha, Madhya Pradesh",26.131,78.6959
3.94,93,1007.5,2.2,0.0,100.0,0,100,100,56.96,10.39,165.96,12.22,166.37,10.39,165.96,12.24,44.003401,56.054645,123.66484,185.29973,"Gakuch, Gilgit-Baltistan",35.9853,73.3187
5.41,88,1005.8,1.5,0.0,100.0,0,100,100,98.79,12.24,151.93,15.29,153.43,12.41,150.46,20.52,29.195516,47.546963,139.4599,249.62361,"Nainpur, Madhya Pradesh",22.403,80.0886
7.28,82,1004.5,0.7,0.0,100.0,0,100,100,348.88,19.13,160.2,23.69,163.22,20.62,163.78,23.4,14.808467,41.731321,159.20221,32.046548,"Srikakulam, Andhra Pradesh",16.545,85.2643
7.45,77,1003.4,1.5,0.0,100.0,0,100,100,276.79,6.49,109.44,7.29,122.91,6.79,122.01,10.08,31.723768,48.786356,223.55217,7.1075,"Aqqan, Xinjiang Uygur Zizhiqu",36.4526,82.3398
6.62,84,1002.6,1.7,0.0,100.0,0,100,100,216.27,8.85,26.57,10.95,27.41,10.14,27.47,10.8,46.555537,57.613368,238.76954,9.3633974,"Yeyik, Xinjiang Uygur Zizhiqu",36.7889,84.2827
2.51,93,1005.2,2.0,1.68,100.0,0,100,100,88.11,16.18,339.15,19.13,340.2,16.98,338.88,16.2,61.456753,67.870921,251.12263,0.27835317,"Kavaratti, Laccadives",8.6834,70.5722
1.72,96,1005.2,0.0,0.0,100.0,0,100,100,0.0,13.28,32.83,18.34,46.59,14.08,32.47,24.48,88.522464,87.785874,89.878916,27.660556,"Malvan, Maharashtra",14.8269,70.5061
2.2,94,1006.2,0.0,0.0,100.0,0,100,100,18.69,12.77,21.5,16.08,34.05,12.43,22.11,20.88,73.768299,76.738747,99.837628,260.85006,"Bela, Uttar Pradesh",25.8811,81.9897
3.1,92,1005.8,0.0,0.0,100.0,0,100,100,138.84,13.14,9.46,13.01,14.42,12.73,8.13,20.16,58.863079,65.811848,110.68852,516.37833,"Cavelossim, Goa",14.918,73.6705
